idCITES,speciesLabel,nomScientific,IUCNtaxonID,IUCNconservationstatusLabel,taxonCommonName
8236,Semnopithèque de Mentawai,Presbytis potenziani,18130,espèce en danger,Mentawai langur
8236,Semnopithèque de Mentawai,Presbytis potenziani,18130,espèce en danger,Mentawai Langur
8236,Semnopithèque de Mentawai,Presbytis potenziani,18130,espèce en danger,Mentawai Leaf Monkey
8241,Diphyllodes magnificus,,,,
8245,Papilio neumoegeni,,,,
8248,Uroplatus pietschmanni,,,,
8249,Notophyllia etheridgi,,,,
8250,Siderastrea stellata,,,,
8253,Caryophyllia (Caryophyllia) berteriana,,,,
8255,Trochocyathus mauiensis,,,,
8260,Lepidotheca macropora,,,,
8266,Montipora malampaya,Montipora malampaya,133007,espèce vulnérable,Montipora coral
8270,Foveolocyathus verconis,,,,
8275,Caryophyllia (Caryophyllia) atlantica,,,,
8276,Achatinella concavospira,Achatinella concavospira,176,espèce en danger de disparition,Oahu tree snail
8282,Ranitomeya biolat,,,,
8286,Dendrobathypathes grandis,,,,
8292,Montipora stilosa,Montipora stilosa,132977,espèce vulnérable,Montipora coral
8297,Caryophyllia (Caryophyllia) jogashimaensis,,,,
8305,Hyloxalus azureiventris,,,,
8308,Errina novaezelandiae,,,,
8317,Mycedium mancaoi,,,,
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Uakari
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Black-headed Uacari
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Black-headed uakari
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Black-headed Uakari
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Neblina Uacari
8318,Cacajao hosomi,Cacajao hosomi,136640,espèce vulnérable,Neblina Uakari
8322,Pteropus aldabrensis,Pteropus aldabrensis,18714,espèce vulnérable,Aldabra flying fox
8322,Pteropus aldabrensis,Pteropus aldabrensis,18714,espèce vulnérable,Aldabra Flying Fox
8322,Pteropus aldabrensis,Pteropus aldabrensis,18714,espèce vulnérable,Aldabra Flying-fox
8326,Chrysopathes oligocrada,,,,
8328,Errinopora zarhyncha,,,,
8332,Montipora hemispherica,,,,
8336,Antipathes fragilis,,,,
8341,Cercopithecus doggetti,,,,
8342,Polycyathus fulvus,,,,
8346,Acanthopathes humilis,,,,
8347,Acropora rongelapensis,,,,
8349,Lepidotheca fascicularis,,,,
8353,Dendrophyllia florulenta,,,,
8355,Stylaster bithalamus,,,,
8360,Truncatoflabellum crassum,,,,
8364,Saropathes margaritae,,,,
8365,Stenohelia pauciseptata,,,,
8369,Cordylus nyikae,,,,
8370,Pandinus dictator,,,,
8373,Souris marsupiale à longue queue,Sminthopsis longicaudata,40545,préoccupation mineure,Long-tailed Dunnart
8377,Alveopora viridis,Alveopora viridis,133567,espèce quasi menacée,Net coral
8382,Paracyathus andersoni,,,,
8386,Montipora informis,,,,
8393,Phyllangia pequegnatae,,,,
8404,Parantipathes laricides,,,,
8405,Montipora samarensis,Montipora samarensis,133404,espèce vulnérable,Montipora coral
8408,Stylaster antillarum,,,,
8410,Antipathes simpsoni,,,,
8411,Polycyathus isabela,Polycyathus isabela,63576,espèce vulnérable,Galapagos coral
8418,Cephalophus brookei,,,,
8428,Stylaster corallium,,,,
8433,Fungiacyathus symmetricus,,,,
8434,Caryophyllia (Caryophyllia) alberti,,,,
8435,Balanophyllia diomedeae,,,,
8436,Balanophyllia desmophyllioides,,,,
8437,Cheirogaleus sibreei,Cheirogaleus sibreei,41576,espèce en danger de disparition,Sibree's Dwarf Lemur
8437,Cheirogaleus sibreei,Cheirogaleus sibreei,41576,espèce en danger de disparition,Sibree’s dwarf lemur
8437,Cheirogaleus sibreei,Cheirogaleus sibreei,41576,espèce en danger de disparition,Sibree’s Dwarf Lemur
8439,Errina laterorifa,,,,
8440,Flabellum thouarsii,,,,
8453,Caryophyllia (Caryophyllia) crypta,,,,
8456,Montipora effusa,,,,
8459,Acropora seriata,,,,
8467,Astrangia costata,,,,
8478,Uroplatus alluaudi,,,,
8481,Conopora anthohelia,,,,
8482,Paramesotriton fuzhongensis,Paramesotriton fuzhongensis,59458,espèce vulnérable,Wanggao warty newt
8482,Paramesotriton fuzhongensis,Paramesotriton fuzhongensis,59458,espèce vulnérable,Wanggao Warty Newt
8483,Callicebus torquatus,,,,
8489,Acropora torresiana,,,,
8494,Acropora variabilis,Acropora variabilis,132952,données insuffisantes,Staghorn coral
8496,Porites randalli,,,,
8504,Crypthelia dactylopoma,,,,
8505,Varanus pilbarensis,,,,
8506,Distichopora providentiae,,,,
8508,Phelsuma roesleri,Phelsuma roesleri,193488,espèce en danger,Rösler’s Day Gecko
8509,Favia vietnamensis,,,,
8511,Anthemiphyllia macrolobata,,,,
8519,Colophon barnardi,,,,
8525,Flabellum angulare,,,,
8530,Balanophyllia chnous,,,,
8542,Acropora prostrata,,,,
8547,Rhipidipathes colombiana,,,,
8552,Acropora tizardi,,,,
8557,Distichopora foliacea,,,,
8558,Distichopora contorta,,,,
8563,Stichopathes spiessi,,,,
8564,Hoplodactylus rakiurae,,,,
8565,Pliobothrus symmetricus,,,,
8569,Chrysopathes micracantha,,,,
8570,Sphenotrochus ralphae,,,,
8571,Altiphrynoides osgoodi,Altiphrynoides osgoodi,54886,espèce en danger de disparition,Osgood's Ethiopian Toad
8571,Altiphrynoides osgoodi,Altiphrynoides osgoodi,54886,espèce en danger de disparition,Osgood’s Ethiopian toad
8575,Caryophyllia (Caryophyllia) eltaninae,,,,
8578,Ameerega rubriventris,Ameerega rubriventris,55234,espèce en danger,Rana venenosa
8595,Stylaster campylecus,,,,
8596,Acropora torihalimeda,,,,
8604,Phyllangia papuensis,,,,
8610,Dendropathes bacotaylorae,,,,
8617,Errinopora nanneca,,,,
8618,Trochocyathus gordoni,,,,
8622,Caryophyllia (Caryophyllia) ralphae,,,,
8624,Microcèbe du Sambirano,Microcebus sambiranensis,41572,espèce en danger,Sambirano Mouse Lemur
8625,Platytrochus parisepta,,,,
8628,Cheirogaleus ravus,,,,
8631,Vaughanella multipalifera,,,,
8633,Stylaster profundiporus,,,,
8635,Eguchipsammia gaditana,,,,
8640,Acropora roseni,Acropora roseni,133206,espèce en danger,Staghorn coral
8641,Porites panamensis,,,,
8643,Calao de Vieillot,,,,
8646,Achatinella stewartii,,,,
8649,Cebus kaapori,Cebus kaapori,40019,espèce en danger de disparition,Ka'apor capuchin monkey
8649,Cebus kaapori,Cebus kaapori,40019,espèce en danger de disparition,Ka’apor capuchin
8649,Cebus kaapori,Cebus kaapori,40019,espèce en danger de disparition,Ka’apor Capuchin
8649,Cebus kaapori,Cebus kaapori,40019,espèce en danger de disparition,Kaapori Capuchin
8652,Balanophyllia dentata,,,,
8654,Fungiacyathus pusillus,,,,
8655,Placotrochides cylindrica,,,,
8657,Errina fissurata,,,,
8662,Caryophyllia (Caryophyllia) versicolorata,,,,
8667,Porites arnaudi,,,,
8668,Acropora lianae,,,,
8669,Oulangia stokesiana,,,,
8670,Anacropora spumosa,,,,
8672,Balanophyllia palifera,,,,
8676,Antipathes simplex,,,,
8677,Cantharellus doederleini,,,,
8678,Tethocyathus cylindraceus,,,,
8679,Caryophyllia (Caryophyllia) planilamellata,,,,
8681,Porites pukoensis,,,,
8683,Symphyllia agaricia,Symphyllia agaricia,133474,préoccupation mineure,Sinuous cup coral
8686,Salamandra algira,Salamandra algira,59464,espèce vulnérable,North African fire salamander
8686,Salamandra algira,Salamandra algira,59464,espèce vulnérable,North African Fire Salamander
8688,Acropora kirstyae,Acropora kirstyae,133081,espèce vulnérable,Staghorn coral
8690,Porites ornata,Porites ornata,133301,espèce en danger,Stony coral
8692,Stichopathes alcocki,,,,
8694,Stylaster brunneus,,,,
8695,Stephanohelia praecipua,,,,
8696,Stylaster densicaulis,,,,
8703,Babyrousa bolabatuensis,,,,
8705,Turbinaria radicalis,Turbinaria radicalis,132985,espèce quasi menacée,Disc coral
8706,Seriatopora dentritica,Seriatopora dentritica,133435,espèce vulnérable,Stony coral
8713,Trochocyathus patelliformis,,,,
8715,Callicebus hoffmannsi,,,,
8717,Trioceros harennae,,,,
8720,Cheirogaleus minusculus,Cheirogaleus minusculus,136800,données insuffisantes,Lesser Iron-gray Dwarf Lemur
8720,Cheirogaleus minusculus,Cheirogaleus minusculus,136800,données insuffisantes,Lesser Iron-grey Dwarf Lemur
8720,Cheirogaleus minusculus,Cheirogaleus minusculus,136800,données insuffisantes,Small Iron-gray Dwarf Lemur
8722,Toui de D'Achille,Nannopsittaca dachilleae,22686000,espèce quasi menacée,Amazonian Parakeet
8722,Toui de D'Achille,Nannopsittaca dachilleae,22686000,espèce quasi menacée,Amazonian Parrotlet
8722,Toui de D'Achille,Nannopsittaca dachilleae,22686000,espèce quasi menacée,Manu Parrotlet
8726,Pocillopora inflata,,,,
8727,Lori de Buru,Charmosyna toxopei,22684671,espèce en danger de disparition,Blue-fronted Lorikeet
8731,Aulocyathus recidivus,,,,
8735,Perruche modeste,Psittacella modesta,22684935,préoccupation mineure,Modest Tiger Parrot
8735,Perruche modeste,Psittacella modesta,22684935,préoccupation mineure,Modest Tiger-parrot
8735,Perruche modeste,Psittacella modesta,22684935,préoccupation mineure,Modest Tiger-Parrot
8737,Polycyathus fuscomarginatus,,,,
8744,Physogyra exerta,,,,
8748,Flabellum moseleyi,,,,
8754,Gibbon de Kloss,Hylobates klossii,10547,espèce en danger,Dwarf Gibbon
8754,Gibbon de Kloss,Hylobates klossii,10547,espèce en danger,Kloss's Gibbon
8754,Gibbon de Kloss,Hylobates klossii,10547,espèce en danger,Kloss’s gibbon
8754,Gibbon de Kloss,Hylobates klossii,10547,espèce en danger,Kloss’s Gibbon
8754,Gibbon de Kloss,Hylobates klossii,10547,espèce en danger,Mentawai Gibbon
8755,Hippocampus angustus,Hippocampus angustus,41004,préoccupation mineure,Narrow-bellied seahorse
8755,Hippocampus angustus,Hippocampus angustus,41004,préoccupation mineure,Narrow-bellied Seahorse
8755,Hippocampus angustus,Hippocampus angustus,41004,préoccupation mineure,Western Australian Seahorse
8755,Hippocampus angustus,Hippocampus angustus,41004,préoccupation mineure,Western Spiny Seahorse
8757,Hieraaetus fasciatus,,,,
8760,Goniopora minor,,,,
8761,Balanophyllia crassitheca,,,,
8763,Couscous Waigeou,Spilocuscus papuensis,20638,espèce vulnérable,Waigeo cuscus
8763,Couscous Waigeou,Spilocuscus papuensis,20638,espèce vulnérable,Waigeo Cuscus
8763,Couscous Waigeou,Spilocuscus papuensis,20638,espèce vulnérable,Waigeo Spotted Cuscus
8767,Balanophyllia pittieri,,,,
8768,Lobophyllia pachysepta,Lobophyllia pachysepta,133152,espèce quasi menacée,Lobophyllia coral
8772,Cyphastrea japonica,,,,
8773,Colophon montisatris,,,,
8776,Montipora angulata,Montipora angulata,132866,espèce vulnérable,Montipora coral
8787,Candoia paulsoni,,,,
8789,Fungia somervillei,,,,
8794,Achatinella cestus,,,,
8798,Acropora mossambica,,,,
8800,Trioceros laterispinis,Trioceros laterispinis,176317,espèce en danger,Spiny-flanked chameleon
8800,Trioceros laterispinis,Trioceros laterispinis,176317,espèce en danger,Spiny-flanked Chameleon
8800,Trioceros laterispinis,Trioceros laterispinis,176317,espèce en danger,Spiny-sided Chameleon
8802,Tropidophis spiritus,,,,
8811,Polycyathus hondaensis,,,,
8812,Hydnophora bonsai,Hydnophora bonsai,133108,espèce en danger,Spine coral
8814,Truncatoflabellum multispinosum,,,,
8816,Elaphe radiata,,,,
8818,Fusconaia edgariana,,,,
8820,Flabellum sibogae,,,,
8827,Tanacetipathes wirtzi,,,,
8840,Acanthopathes somervillei,,,,
8852,Truncatoflabellum angiostomum,,,,
8854,Stylaster bellus,,,,
8857,Acropora hoeksemai,Acropora hoeksemai,133401,espèce vulnérable,Staghorn coral
8858,Truncatoflabellum irregulare,,,,
8862,Schizopathes amplispina,,,,
8881,Polycyathus octuplus,,,,
8882,Chevêchette de Parker,Glaucidium parkeri,22729162,préoccupation mineure,Subtropical Pygmy Owl
8882,Chevêchette de Parker,Glaucidium parkeri,22729162,préoccupation mineure,Subtropical pygmy-owl
8882,Chevêchette de Parker,Glaucidium parkeri,22729162,préoccupation mineure,Subtropical Pygmy-owl
8882,Chevêchette de Parker,Glaucidium parkeri,22729162,préoccupation mineure,Subtropical Pygmy-Owl
8885,Acropora natalensis,,,,
8886,Chrysopathes gracilis,,,,
8888,Crispatotrochus gregarius,,,,
8890,Varanus nuchalis,,,,
8891,Colophon oweni,,,,
8894,Distichopora sulcata,,,,
8896,Epicrates striatus,,,,
8900,Favites stylifera,,,,
8901,Acropora pruinosa,,,,
8902,Cirrhipathes gardineri,,,,
8903,Errina aspera,,,,
8907,Stylophora kuehlmanni,,,,
8915,Epicrates subflavus,,,,
8920,Astreopora moretonensis,Astreopora moretonensis,133174,espèce vulnérable,Astreopora coral
8921,Montipora hirsuta,,,,
8922,Crispatotrochus septumdentatus,,,,
8923,Eunectes deschauenseei,Eunectes deschauenseei,176262,données insuffisantes,Dark Spotted Anaconda
8924,Euphyllia fimbriata,,,,
8929,Notophyllia piscacauda,,,,
8930,Stylaster bilobatus,,,,
8937,Tethocyathus endesa,,,,
8945,Leptoseris tenuis,,,,
8954,Fungiacyathus sibogae,,,,
8959,Antipathes assimilis,,,,
8965,Achatinella decipiens,Achatinella decipiens,178,espèce en danger de disparition,Oahu tree snail
8971,Uroplatus malama,,,,
8973,Aulocyathus atlanticus,,,,
8976,Alouatta nigerrima,Alouatta nigerrima,136332,préoccupation mineure,Black Howler Monkey
8976,Alouatta nigerrima,Alouatta nigerrima,136332,préoccupation mineure,Amazon Black Howler
8977,Zoopilus echinatus,,,,
8979,Lepidopora glabra,,,,
8981,Acropora russelli,Acropora russelli,133164,espèce vulnérable,Staghorn coral
8982,Caryophyllia scillaemorpha,,,,
8985,Catopuma temminckii,Catopuma temminckii,4038,espèce quasi menacée,Asian Golden Cat
8985,Catopuma temminckii,Catopuma temminckii,4038,espèce quasi menacée,Asiatic Golden Cat
8985,Catopuma temminckii,Catopuma temminckii,4038,espèce quasi menacée,Golden Cat
8985,Catopuma temminckii,Catopuma temminckii,4038,espèce quasi menacée,Temminck's Cat
8990,Astrangia solitaria,,,,
8993,Pseudocirrhipathes mapia,,,,
8997,Brookesia karchei,,,,
9010,Heterocyathus sulcatus,,,,
9012,Caryophyllia (Caryophyllia) antillarum,,,,
9015,Favia wisseli,,,,
9019,Fungia distorta,Fungia distorta,133371,préoccupation mineure,Distorted Mushroom Coral
9019,Fungia distorta,Fungia distorta,133371,préoccupation mineure,Wedge Coral
9023,Ameerega maculata,,,,
9028,Balanophyllia scabra,,,,
9029,Stylaster stejnegeri,,,,
9033,Caryophyllia (Caryophyllia) abrupta,,,,
9035,Endopsammia pourtalesi,,,,
9039,Acerodon leucotis,Acerodon leucotis,140,espèce vulnérable,Palawan Flying Fox
9039,Acerodon leucotis,Acerodon leucotis,140,espèce vulnérable,Palawan Fruit Bat
9042,Chevêchette nimbée,Xenoglaux loweryi,22689320,espèce en danger,Long-whiskered Owlet
9043,Ocadia glyphistoma,,,,
9047,Simplastrea vesicularis,,,,
9051,Distichopora cervina,,,,
9053,Ranitomeya claudiae,Andinobates claudiae,55180,données insuffisantes,Bocas Poison Frog
9055,Culicia verreauxii,,,,
9061,Favia leptophylla,,,,
9062,Goniopora pearsoni,,,,
9067,Leptoseris papyracea,,,,
9078,Varanus primordius,Varanus primordius,178030,préoccupation mineure,Northern Blunt-spined Monitor
9081,Diamant de Mindanao,Erythrura coloria,22719716,espèce quasi menacée,Mindanao Parrotfinch
9081,Diamant de Mindanao,Erythrura coloria,22719716,espèce quasi menacée,Red-eared Parrot-Finch
9081,Diamant de Mindanao,Erythrura coloria,22719716,espèce quasi menacée,Red-eared Parrotfinch
9087,Culicia hoffmeisteri,,,,
9099,Favia laxa,,,,
9100,Caryophyllia (Caryophyllia) laevigata,,,,
9101,Goniastrea ramosa,,,,
9103,Trochocyathus apertus,,,,
9106,Echinophyllia orpheensis,,,,
9107,Stichopathes longispina,,,,
9108,Caryophyllia (Caryophyllia) barbadensis,,,,
9110,Acropora sordiensis,,,,
9111,Rhizopsammia goesi,,,,
9120,Porites sverdrupi,Porites sverdrupi,133512,espèce vulnérable,Hump coral
9122,Fungia tenuis,,,,
9130,Candoia aspera,,,,
9134,Psammocora decussata,,,,
9137,Plerogyra cauliformis,,,,
9153,Tubastraea floreana,Tubastraea floreana,63580,espèce en danger de disparition,Floreana coral
9153,Tubastraea floreana,Tubastraea floreana,63580,espèce en danger de disparition,Floreana Coral
9157,Eryx elegans,,,,
9159,Distichopora borealis,,,,
9167,Dendrolague de Seri,Dendrolagus stellarum,136812,espèce vulnérable,Seri’s Tree Kangaroo
9170,Amazilia rondoniae,,,,
9174,Allopathes desbonni,,,,
9176,Varanus caerulivirens,,,,
9181,Conopora verrucosa,,,,
9187,Acropora insignis,,,,
9190,Ameerega cainarachi,Ameerega cainarachi,55219,espèce en danger,Cainarachi poison frog
9190,Ameerega cainarachi,Ameerega cainarachi,55219,espèce en danger,Cainarachi Poison Frog
9195,Vaughanella oreophila,,,,
9196,Leiopathes expansa,,,,
9198,Alveopora gigas,Alveopora gigas,133501,espèce vulnérable,Alveopora coral
9203,Trioceros incornutus,Trioceros incornutus,176316,préoccupation mineure,Ukinga hornless chameleon
9205,Idiotrochus alatus,,,,
9208,Brachypelma fossorium,,,,
9212,Acropora massawensis,,,,
9215,Acropora pocilloporina,,,,
9218,Leptoseris striata,,,,
9219,Echinophyllia tosaensis,,,,
9221,Autour imitateur,Accipiter imitator,22695553,espèce vulnérable,Imitator Goshawk
9225,Cirrhipathes spiralis,,,,
9226,Tethocyathus variabilis,,,,
9228,Scolymia wellsii,,,,
9230,Goniopora planulata,Goniopora planulata,132995,espèce vulnérable,Flowerpot coral
9233,Aphonopelma pallidum,,,,
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,Sao Tome Scops Owl
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,São Tomé Scops Owl
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,Sao Tome Scops-owl
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,Sao Tome Scops-Owl
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,Sao Tomé Scops-owl
9235,Petit-duc de Sao Tomé,Otus hartlaubi,22688620,espèce vulnérable,São Tomé Scops-owl
9239,Ameerega smaragdina,Ameerega smaragdina,55238,données insuffisantes,Emerald poison frog
9240,Varanus zugorum,,,,
9243,Brookesia antakarana,Brookesia antakarana,172752,espèce quasi menacée,Antakarana Leaf Chameleon
9245,Petit-duc du Karthala,Otus pauliani,22688694,espèce en danger,Comoro Scops-owl
9245,Petit-duc du Karthala,Otus pauliani,22688694,espèce en danger,Grand Comoro Scops-owl
9245,Petit-duc du Karthala,Otus pauliani,22688694,espèce en danger,Grand Comoro Scops-Owl
9245,Petit-duc du Karthala,Otus pauliani,22688694,espèce en danger,Karthala Scops Owl
9247,Fungiacyathus pliciseptus,,,,
9251,Oulophyllia levis,,,,
9252,Phelsuma borai,,,,
9255,Phanopathes cancellata,,,,
9257,Caryophyllia (Caryophyllia) solida,,,,
9260,Cirrhipathes flagellum,,,,
9261,Polycyathus andamanensis,,,,
9263,Pectinia africanus,,,,
9264,Favia rosaria,Favia rosaria,132899,espèce vulnérable,Favia coral
9276,Chrysopathes speciosa,,,,
9279,Pteropus faunulus,Pteropus faunulus,18723,espèce vulnérable,Nicobar flying fox
9279,Pteropus faunulus,Pteropus faunulus,18723,espèce vulnérable,Nicobar Flying Fox
9282,Stylopathes litocrada,,,,
9287,Turbinaria crater,,,,
9292,Montipora spongodes,,,,
9295,Oxypora convoluta,,,,
9297,Trioceros jacksonii,Trioceros jacksonii,172531,préoccupation mineure,Jackson’s Chameleon
9297,Trioceros jacksonii,Trioceros jacksonii,172531,préoccupation mineure,Jackson’s Three-horned Chameleon
9297,Trioceros jacksonii,Trioceros jacksonii,172531,préoccupation mineure,Kikuyu Three-Horned Chameleon
9310,Strombus gigas,,,,
9314,Larus relictus,Larus relictus,22694447,espèce vulnérable,Relict gull
9314,Larus relictus,Larus relictus,22694447,espèce vulnérable,Relict Gull
9318,Heterocyathus antoniae,,,,
9320,Phalangopora regularis,,,,
9324,Balanophyllia teres,,,,
9325,Trochocyathus longispina,,,,
9327,Pteropus pohlei,Pteropus pohlei,18750,espèce vulnérable,Geelvink Bay Flying Fox
9327,Pteropus pohlei,Pteropus pohlei,18750,espèce vulnérable,Geelvink Bay Fruit Bat
9327,Pteropus pohlei,Pteropus pohlei,18750,espèce vulnérable,Yapen Flying Fox
9330,Conopora dura,,,,
9332,Agaricia humilis,Agaricia humilis,133255,préoccupation mineure,Lowrelief Lettuce Coral
